iid,title,genres
2976,Best Laid Plans (1999),Crime|Drama
2868,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
2698,"Minus Man, The (1999)",Drama|Mystery
1710,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama
2918,Only Angels Have Wings (1939),Adventure|Drama|Romance
2811,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama
1757,Queens Logic (1991),Comedy|Drama
1943,Saturn 3 (1980),Adventure|Sci-Fi|Thriller
100,"Soldier's Story, A (1984)",Drama
2902,"Alice, Sweet Alice (a.k.a. Communion) (a.k.a. Holy Terror) (1976)",Horror|Mystery
936,I Saw What You Did (1965),Thriller
1833,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
104,American Beauty (1999),Comedy|Drama
2497,Stop Making Sense (1984),Documentary|Musical
1139,Blue Streak (1999),Comedy
2190,For Love of the Game (1999),Comedy|Drama
2455,Caligula (1979),Drama
692,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical
2629,Splendor (1999),Comedy
2714,Sugar Town (1999),Comedy
2367,"Buddy Holly Story, The (1978)",Drama
1551,Fright Night (1985),Comedy|Horror|Thriller
2838,Fright Night Part II (1988),Horror
1498,Barefoot in the Park (1967),Comedy
204,Deliverance (1972),Adventure|Drama|Thriller
716,Excalibur (1981),Adventure|Fantasy
2182,Lulu on the Bridge (1998),Drama|Mystery|Romance
721,"Pajama Game, The (1957)",Comedy|Musical|Romance
1395,Sommersby (1993),Drama|Mystery|Romance
2234,Thumbelina (1994),Animation|Children|Fantasy
2273,Tommy (1975),Drama|Musical
2333,Hell Night (1981),Horror
2131,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy
2216,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy
69,Double Jeopardy (1999),Action|Crime|Drama|Thriller
908,Jakob the Liar (1999),Drama
815,Mumford (1999),Comedy|Drama
2884,Guinevere (1999),Drama|Romance
2832,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy
938,Drive Me Crazy (1999),Comedy|Romance
2726,"Mystery, Alaska (1999)",Children|Comedy
324,Three Kings (1999),Action|Adventure|Comedy|Drama|War
1991,"Happy, Texas (1999)",Comedy
1093,Plunkett & MaCleane (1999),Action|Adventure|Drama
2682,Romance (1999),Drama|Romance
2896,Alvarez Kelly (1966),Western
2788,And the Ship Sails On (E la nave va) (1983),Comedy|War
2568,"Dark Half, The (1993)",Horror|Mystery
2158,Gulliver's Travels (1939),Adventure|Animation|Children
2765,Monkey Shines (1988),Horror|Sci-Fi
969,Phantasm (1979),Horror|Sci-Fi
2801,Psycho II (1983),Horror|Mystery|Thriller
2820,Psycho III (1986),Horror|Thriller
2530,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama
1354,Random Hearts (1999),Drama|Romance
803,Superstar (1999),Comedy
370,Boys Don't Cry (1999),Drama
974,"Limey, The (1999)",Crime|Drama|Thriller
1297,Risky Business (1983),Comedy
62,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
1262,Body Heat (1981),Crime|Thriller
13,Ferris Bueller's Day Off (1986),Comedy
1613,"Year of Living Dangerously, The (1982)",Drama|Romance|War
863,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
1544,High Plains Drifter (1973),Western
1490,Hang 'Em High (1968),Crime|Drama|Western
2187,Drunken Master (Jui kuen) (1978),Action|Comedy
2419,"Conformist, The (Conformista, Il) (1970)",Drama
1547,Hairspray (1988),Comedy|Drama
2205,Brief Encounter (1946),Drama|Romance
2366,"Razor's Edge, The (1984)",Drama
2106,Reds (1981),Drama|Romance
1550,Days of Heaven (1978),Drama
1494,"Lady Eve, The (1941)",Comedy|Romance
1495,Sullivan's Travels (1941),Adventure|Comedy|Romance
2259,"Palm Beach Story, The (1942)",Comedy
2261,Man Facing Southeast (Hombre mirando al sudeste) (1986),Drama|Sci-Fi
2078,Niagara (1953),Drama|Thriller
2080,Gilda (1946),Drama|Film-Noir|Mystery|Romance
1556,South Pacific (1958),Musical|Romance|War
1394,Flashdance (1983),Drama|Romance
165,Indochine (1992),Drama|Romance
1462,"Dirty Dozen, The (1967)",Action|Drama|War
2998,Mike's Murder (1984),Mystery
718,Help! (1965),Comedy|Musical
216,Goldfinger (1964),Action|Adventure|Thriller
724,From Russia with Love (1963),Action|Adventure|Thriller
1147,Dr. No (1962),Action|Adventure|Thriller
1405,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
208,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
311,Sydney (Hard Eight) (1996),Crime|Drama|Thriller
1084,Home Alone 2: Lost in New York (1992),Children|Comedy
1956,Someone to Watch Over Me (1987),Action|Crime|Thriller
315,Fight Club (1999),Action|Crime|Drama|Thriller
911,"Story of Us, The (1999)",Comedy|Drama
1844,"Omega Code, The (1999)",Action
413,"Straight Story, The (1999)",Adventure|Drama
753,"Bad Seed, The (1956)",Drama|Thriller
754,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
1625,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance
2635,Fitzcarraldo (1982),Adventure|Drama
2180,All That Jazz (1979),Drama|Fantasy|Musical
1655,Red Sorghum (Hong gao liang) (1987),Drama|War
1282,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
2569,Bats (1999),Horror|Thriller
940,"Best Man, The (1999)",Comedy|Drama
865,Bringing Out the Dead (1999),Drama
2532,Crazy in Alabama (1999),Comedy|Drama
2238,Three to Tango (1999),Comedy|Romance
2117,Body Shots (1999),Drama
2926,"Guardian, The (1990)",Horror|Thriller
1572,"Ipcress File, The (1965)",Thriller
1012,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
1705,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
218,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
2537,Melvin and Howard (1980),Drama
1013,For Your Eyes Only (1981),Action|Adventure|Thriller
1105,Licence to Kill (1989),Action|Adventure|Thriller
1106,Live and Let Die (1973),Action|Adventure|Thriller
2814,Rawhead Rex (1986),Horror|Thriller
1016,Thunderball (1965),Action|Adventure|Thriller
2115,House on Haunted Hill (1999),Horror|Thriller
2571,Music of the Heart (1999),Drama
184,Being John Malkovich (1999),Comedy|Drama|Fantasy
1159,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
2600,My Best Fiend (Mein liebster Feind) (1999),Documentary
871,"Bachelor, The (1999)",Comedy|Romance
872,"Bone Collector, The (1999)",Thriller
255,"Insider, The (1999)",Drama|Thriller
2091,American Movie (1999),Documentary
2653,Last Night (1998),Drama|Sci-Fi
2601,Rosetta (1999),Drama
1706,"They Shoot Horses, Don't They? (1969)",Drama
2305,Bride of Re-Animator (1990),Comedy|Horror
2347,Bustin' Loose (1981),Comedy
2034,Coma (1978),Thriller
277,Creepshow (1982),Horror
1171,Creepshow 2 (1987),Horror
1518,Re-Animator (1985),Comedy|Horror|Sci-Fi
1519,Drugstore Cowboy (1989),Crime|Drama
295,Falling Down (1993),Action|Drama
2817,"Funhouse, The (1981)",Horror
1478,"General, The (1926)",Comedy|War
1979,Piranha (1978),Horror|Sci-Fi
1479,"Taming of the Shrew, The (1967)",Comedy
2278,Nighthawks (1981),Action|Drama
70,Yojimbo (1961),Action|Adventure
2686,Repossessed (1990),Comedy
962,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller
860,Spaceballs (1987),Comedy|Sci-Fi
617,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
76,Mister Roberts (1955),Comedy|Drama|War
837,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama
620,Little Big Man (1970),Western
2606,"Face in the Crowd, A (1957)",Drama
622,Trading Places (1983),Comedy
1340,Meatballs (1979),Comedy
2642,Meatballs Part II (1984),Comedy
2745,Meatballs III (1987),Comedy
2746,Meatballs 4 (1992),Comedy
1248,Dead Again (1991),Mystery|Romance|Thriller
1744,Peter's Friends (1992),Comedy|Drama
331,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
2747,Under the Rainbow (1981),Comedy
1967,How I Won the War (1967),Comedy|War
358,Anywhere But Here (1999),Comedy|Drama
1192,Dogma (1999),Adventure|Comedy|Fantasy
1161,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
2141,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
2483,Felicia's Journey (1999),Thriller
1610,"Commitments, The (1991)",Comedy|Drama|Musical
1612,Holiday Inn (1942),Comedy|Musical
1459,"Longest Day, The (1962)",Action|Drama|War
1361,Poison Ivy (1992),Drama|Thriller
2426,Poison Ivy: New Seduction (1997),Drama|Thriller
673,Tora! Tora! Tora! (1970),Action|Drama|War
1883,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
54,"Verdict, The (1982)",Drama|Mystery
2108,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
843,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
81,Stand and Deliver (1988),Comedy|Drama
390,Moonstruck (1987),Comedy|Romance
2392,"Sandpiper, The (1965)",Drama|Romance
391,Jeremiah Johnson (1972),Western
2608,Repulsion (1965),Drama|Horror
1759,Irma la Douce (1963),Comedy
2484,42 Up (1998),Documentary
1886,Liberty Heights (1999),Drama
248,Mansfield Park (1999),Comedy|Drama|Romance
262,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
1138,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
265,All About My Mother (Todo sobre mi madre) (1999),Drama
687,March of the Wooden Soldiers (a.k.a. Babes in Toyland) (1934),Children|Comedy|Fantasy
688,Scrooged (1988),Comedy|Fantasy|Romance
1492,Harvey (1950),Comedy|Fantasy
1997,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
2612,Matewan (1987),Drama
1618,Kagemusha (1980),Drama|War
1893,"47 Samurai (Chûshingura) (Loyal 47 Ronin, The) (1962)",Drama
2186,McCabe & Mrs. Miller (1971),Drama|Western
2433,Maurice (1987),Drama|Romance
159,"Grapes of Wrath, The (1940)",Drama
1496,My Man Godfrey (1957),Comedy
704,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
1393,"Natural, The (1984)",Drama
705,Shampoo (1975),Comedy|Drama|Romance
310,"River Runs Through It, A (1992)",Drama
795,Fatal Attraction (1987),Drama|Thriller
1458,Jagged Edge (1985),Crime|Romance|Thriller
2035,Stanley & Iris (1990),Drama|Romance
1242,Midnight Run (1988),Action|Comedy|Crime|Thriller
18,Awakenings (1990),Drama|Mystery
2859,Come See the Paradise (1990),Drama|Romance
74,Backdraft (1991),Action|Drama
75,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
2036,"River, The (1984)",Drama
1532,Country (1984),Drama
1533,Places in the Heart (1984),Drama
2107,'night Mother (1986),Drama
325,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
50,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
2092,Flawless (1999),Drama
2481,Ride with the Devil (1999),Drama|Romance|War
2197,Tumbleweeds (1999),Drama
1191,"Distinguished Gentleman, The (1992)",Comedy
2932,Santa Fe Trail (1940),Drama|Romance|Western
2119,Agnes Browne (1999),Comedy|Drama
2374,"End of the Affair, The (1999)",Drama
2637,Holy Smoke (1999),Comedy|Drama
802,Sweet and Lowdown (1999),Comedy|Drama
1358,Bonfire of the Vanities (1990),Comedy|Crime|Drama
2391,Daddy Long Legs (1919),Comedy|Drama
2851,Go West (1925),Comedy|Western
1995,Grand Illusion (La grande illusion) (1937),Drama|War
2450,"Great Santini, The (1979)",Drama
2307,Stealing Home (1988),Drama
2209,"Two Jakes, The (1990)",Drama
1648,U2: Rattle and Hum (1988),Documentary|Musical
2933,Hell in the Pacific (1968),Drama|War
2645,"Glass Bottom Boat, The (1966)",Comedy|Romance
897,Cradle Will Rock (1999),Drama
808,Deuce Bigalow: Male Gigolo (1999),Comedy
85,"Green Mile, The (1999)",Crime|Drama
442,"Cider House Rules, The (1999)",Drama
2382,"War Zone, The (1999)",Drama|Thriller
1382,"Last Picture Show, The (1971)",Drama
685,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
450,Anna and the King (1999),Drama|Romance
982,Bicentennial Man (1999),Drama|Romance|Sci-Fi
1670,Stuart Little (1999),Children|Comedy|Fantasy
2690,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
1506,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
522,Magnolia (1999),Drama
2712,Simpatico (1999),Comedy|Drama
280,Topsy-Turvy (1999),Comedy|Drama|Musical
2732,Boiling Point (1993),Action|Drama
1554,Carnal Knowledge (1971),Comedy|Drama
201,Easy Rider (1969),Adventure|Drama
1555,"Falcon and the Snowman, The (1985)",Drama|Thriller
2792,Room at the Top (1959),Drama
478,Any Given Sunday (1999),Drama
728,Man on the Moon (1999),Comedy|Drama
729,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
303,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
2269,Next Friday (2000),Comedy
528,"Hurricane, The (1999)",Drama
1897,Angela's Ashes (1999),Drama
2716,Play it to the Bone (1999),Comedy|Drama
2691,Titus (1999),Drama
816,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
2877,"Third Miracle, The (1999)",Drama
1999,Snow Falling on Cedars (1999),Drama
31,"Girl, Interrupted (1999)",Drama
747,My Dog Skip (1999),Children|Drama
2022,Supernova (2000),Adventure|Sci-Fi|Thriller
2485,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama
757,"Way We Were, The (1973)",Drama|Romance
1654,Stalag 17 (1953),Drama|War
1467,"Presidio, The (1988)",Action|Crime|Romance|Thriller
759,Papillon (1973),Crime|Drama
2527,Pal Joey (1957),Comedy|Drama|Musical|Romance
1486,"Last Detail, The (1973)",Comedy|Drama
1994,Five Easy Pieces (1970),Drama
1539,Dead Calm (1989),Thriller
1540,"Boys from Brazil, The (1978)",Action|Mystery|Thriller
1360,Against All Odds (1984),Romance
1131,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
1202,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
2352,"Cry in the Dark, A (1988)",Drama
438,Batman: Mask of the Phantasm (1993),Animation|Children
2465,American Flyers (1985),Drama
1968,"Star Is Born, A (1937)",Drama
3004,Poison (1991),Drama
1375,Pacific Heights (1990),Mystery|Thriller
2784,"Draughtsman's Contract, The (1982)",Drama
2791,Carmen (1984),Drama
2977,"Zed & Two Noughts, A (1985)",Drama
1996,Woman in the Dunes (Suna no onna) (1964),Drama
2225,Down to You (2000),Comedy|Romance
1553,"Odessa File, The (1974)",Thriller
2610,Where the Buffalo Roam (1980),Comedy
2020,Eye of the Beholder (1999),Thriller
2870,Isn't She Great? (2000),Comedy
2871,"Big Tease, The (1999)",Comedy
2613,"Cup, The (Phörpa) (1999)",Comedy
1212,Encino Man (1992),Comedy
1499,"Goodbye Girl, The (1977)",Comedy|Romance
477,Malcolm X (1992),Drama
727,Sister Act (1992),Comedy|Crime
1403,Sister Act 2: Back in the Habit (1993),Comedy
302,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
481,Alive (1993),Drama
1717,Agnes of God (1985),Drama|Mystery
482,Scent of a Woman (1992),Drama
535,Wayne's World (1992),Comedy
742,Wayne's World 2 (1993),Comedy
89,"League of Their Own, A (1992)",Comedy|Drama
90,Patriot Games (1992),Action|Thriller
91,"Bodyguard, The (1992)",Drama|Romance|Thriller
1216,Death Becomes Her (1992),Comedy|Fantasy
485,Far and Away (1992),Adventure|Drama|Romance
335,Howards End (1992),Drama
914,Singles (1992),Comedy|Drama|Romance
2585,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
1419,White Men Can't Jump (1992),Comedy|Drama
756,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
495,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
345,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
346,"Mariachi, El (1992)",Action|Crime|Thriller|Western
1162,Stop! Or My Mom Will Shoot (1992),Action|Comedy
854,Forever Young (1992),Drama|Romance|Sci-Fi
545,"Cutting Edge, The (1992)",Comedy|Drama|Romance
1571,Of Mice and Men (1992),Drama
2486,Bad Lieutenant (1992),Crime|Drama
1155,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
1427,Single White Female (1992),Drama|Thriller
2487,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
2850,Gun Shy (2000),Comedy
2639,"Brandon Teena Story, The (1998)",Documentary
1725,They Might Be Giants (1971),Comedy|Mystery|Romance
1905,"Beach, The (2000)",Adventure|Drama
1504,Snow Day (2000),Comedy
1312,"Tigger Movie, The (2000)",Animation|Children
2863,Not One Less (Yi ge dou bu neng shao) (1999),Drama
567,To Sir with Love (1967),Drama
514,Boiler Room (2000),Crime|Drama|Thriller
2193,Hanging Up (2000),Comedy|Drama
987,Pitch Black (2000),Horror|Sci-Fi|Thriller
520,"Whole Nine Yards, The (2000)",Comedy|Crime
2507,Beautiful People (1999),Comedy
2354,Blue Collar (1978),Crime|Drama
2990,"Circus, The (1928)",Comedy
1892,City Lights (1931),Comedy|Drama|Romance
1391,"Flamingo Kid, The (1984)",Comedy|Drama
701,"Dog's Life, A (1918)",Comedy
2852,"Kid, The (1921)",Comedy|Drama
2393,"Man from Laramie, The (1955)",Western
2964,Class Reunion (1982),Comedy
2021,Reindeer Games (2000),Action|Thriller
2051,Wonder Boys (2000),Comedy|Drama
2835,Deterrence (1999),Drama|Thriller
2997,Judy Berlin (1999),Drama
1620,Mifune's Last Song (Mifunes sidste sang) (1999),Comedy|Drama|Romance
2192,Drowning Mona (2000),Comedy
1152,"Next Best Thing, The (2000)",Comedy|Drama
1899,What Planet Are You From? (2000),Comedy|Sci-Fi
2294,Beyond the Mat (1999),Documentary
1984,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
2591,"Year My Voice Broke, The (1987)",Drama
2054,Splendor in the Grass (1961),Drama|Romance
1418,My Tutor (1983),Drama
121,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
1278,For All Mankind (1989),Documentary
2827,Cross of Iron (1977),War
1568,Bride of the Monster (1955),Horror|Sci-Fi
1501,Born Yesterday (1950),Comedy
1903,Birdy (1984),Drama|War
2773,And God Created Woman (1988),Comedy|Drama|Romance
2836,Blood Feast (1963),Horror
2831,"Charlie, the Lonesome Cougar (1967)",Adventure|Children
769,Never Cry Wolf (1983),Adventure|Drama
1502,"Perils of Pauline, The (1947)",Comedy
2001,"Raisin in the Sun, A (1961)",Drama
856,Mission to Mars (2000),Sci-Fi
1164,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
2270,East-West (Est-ouest) (1999),Drama|Romance
549,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
550,Breaking Away (1979),Comedy|Drama
1320,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
1287,Bull Durham (1988),Comedy|Drama|Romance
825,Dog Day Afternoon (1975),Crime|Drama
562,American Graffiti (1973),Comedy|Drama
1433,"Asphalt Jungle, The (1950)",Crime|Film-Noir
1589,"Searchers, The (1956)",Drama|Western
2798,"Devil's Brigade, The (1968)",War
2934,"Big Country, The (1958)",Romance|Western
1456,Betrayed (1988),Drama|Thriller
2452,Bound for Glory (1976),Drama
2840,"Bridge at Remagen, The (1969)",Action|War
949,Destination Moon (1950),Sci-Fi
2619,On the Beach (1959),Drama
2201,"Taking of Pelham One Two Three, The (1974)",Action|Crime
2474,Volunteers (1985),Comedy
291,JFK (1991),Drama|Mystery|Thriller
1574,Who's Harry Crumb? (1989),Comedy|Mystery
601,Harry and the Hendersons (1987),Children|Comedy
2360,Let's Get Harry (1986),Action|Adventure
1852,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance
2643,Who's That Girl? (1987),Comedy
2436,She-Devil (1989),Comedy
1917,Date with an Angel (1987),Comedy|Fantasy|Romance
2475,Blind Date (1987),Comedy|Romance
2437,Nadine (1987),Comedy
794,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
1043,"Great Muppet Caper, The (1981)",Children|Comedy
1044,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
1045,Sesame Street Presents Follow That Bird (1985),Children|Comedy
2149,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy
2584,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
3005,Turtle Diary (1985),Comedy|Drama|Romance
2312,Raise the Titanic (1980),Drama|Thriller
1807,Titanic (1953),Action|Drama
1466,"Night to Remember, A (1958)",Action|Drama
1683,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War
3,Erin Brockovich (2000),Drama
338,Final Destination (2000),Drama|Thriller
1685,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama
2000,Love Is a Many-Splendored Thing (1955),Drama|Romance|War
2522,"Mirror, The (Zerkalo) (1975)",Drama
855,"Crimson Pirate, The (1952)",Adventure|Comedy
156,Thelma & Louise (1991),Adventure|Crime|Drama
1224,...And Justice for All (1979),Drama|Thriller
175,Animal House (1978),Comedy
1308,She's Gotta Have It (1986),Comedy|Romance
1309,School Daze (1988),Drama
1286,Do the Right Thing (1989),Drama
434,Mo' Better Blues (1990),Drama|Musical
1311,Jungle Fever (1991),Drama|Romance
2752,Coogan's Bluff (1968),Crime
2917,"Champ, The (1979)",Drama
1503,Creature Comforts (1989),Animation|Comedy
2057,Death Wish (1974),Action|Crime|Drama
2468,Death Wish 2 (1982),Action|Drama
2469,Death Wish 3 (1985),Action|Drama
2470,Death Wish 4: The Crackdown (1987),Action|Drama
2471,Death Wish 5: The Face of Death (1994),Action|Drama
1228,Double Indemnity (1944),Crime|Drama|Film-Noir
1728,Dying Young (1991),Drama|Romance
565,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
566,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
1022,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy
1325,Red Dawn (1984),Action|Drama|War
2962,Band of the Hand (1986),Action|Crime|Drama
2127,Bloodsport (1988),Action
2864,Eyes of Laura Mars (1978),Mystery|Thriller
2848,Funny Bones (1995),Comedy|Drama
586,"Good Earth, The (1937)",Drama
788,"Good Morning, Vietnam (1987)",Comedy|Drama|War
2650,"Good Mother, The (1988)",Drama
1174,Grumpy Old Men (1993),Comedy
158,Guess Who's Coming to Dinner (1967),Drama
524,Romeo Must Die (2000),Action|Crime|Romance|Thriller
2231,Here on Earth (2000),Drama|Romance
2232,Whatever It Takes (2000),Comedy|Romance
2621,"Color of Paradise, The (Rang-e khoda) (1999)",Drama
952,Waking the Dead (2000),Drama|Thriller
2695,Gothic (1986),Drama|Horror
880,Lord of the Flies (1963),Adventure|Drama|Thriller
1481,Modern Times (1936),Comedy|Drama|Romance
1916,Solar Crisis (1990),Sci-Fi|Thriller
613,Heart and Souls (1993),Comedy|Fantasy
1600,Hud (1963),Drama|Western
63,"Hustler, The (1961)",Drama
1435,Inherit the Wind (1960),Drama
2523,Dersu Uzala (1975),Adventure|Drama
96,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
1603,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy
2598,"Place in the Sun, A (1951)",Drama|Romance
323,Jacob's Ladder (1990),Horror|Mystery
1820,Empire Records (1995),Comedy|Drama
1923,"Bamba, La (1987)",Drama
838,Ladyhawke (1985),Adventure|Fantasy|Romance
1639,Lucas (1986),Drama|Romance
497,High Fidelity (2000),Comedy|Drama|Romance
1825,"Road to El Dorado, The (2000)",Animation|Children
541,"Skulls, The (2000)",Thriller
2800,El Dorado (1966),Western
2819,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi
652,Hook (1991),Adventure|Comedy|Fantasy
2323,My Chauffeur (1986),Comedy
841,True Grit (1969),Adventure|Drama|Western
2757,Madame Sousatzka (1988),Drama
2365,Max Dugan Returns (1983),Comedy
1538,Midnight Express (1978),Drama
372,Misery (1990),Drama|Horror|Thriller
441,Mr. Saturday Night (1992),Comedy|Drama
389,Murphy's Romance (1985),Comedy|Romance
1318,My Life (1993),Drama
947,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
1511,Network (1976),Comedy|Drama
1225,No Way Out (1987),Drama|Mystery|Thriller
1319,North Dallas Forty (1979),Comedy|Drama
1227,"Odd Couple, The (1968)",Comedy
392,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
1851,Black and White (1999),Drama
517,Frequency (2000),Drama|Thriller
2023,Ready to Rumble (2000),Comedy
1594,Return to Me (2000),Drama|Romance
266,Rules of Engagement (2000),Drama|Thriller
269,Joe Gould's Secret (2000),Drama
2229,Me Myself I (2000),Comedy|Romance
929,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance
2059,"End of Violence, The (1997)",Drama|Thriller
1672,Force 10 from Navarone (1978),Action|Drama|War
2573,How to Stuff a Wild Bikini (1965),Comedy
1238,Mystery Train (1989),Comedy|Drama
397,Arthur (1981),Comedy|Romance
598,Bachelor Party (1984),Comedy
1035,Parenthood (1989),Comedy|Drama
214,Predator (1987),Action|Sci-Fi|Thriller
469,"Prince of Tides, The (1991)",Drama|Romance
2060,"Postman Always Rings Twice, The (1981)",Crime|Thriller
2846,All the Vermeers in New York (1990),Comedy|Drama|Romance
178,28 Days (2000),Drama
881,American Psycho (2000),Crime|Horror|Mystery|Thriller
403,Keeping the Faith (2000),Comedy|Drama|Romance
2296,Where the Money Is (2000),Comedy|Drama
2343,East is East (1999),Comedy
2445,"Filth and the Fury, The (2000)",Documentary
1741,Passion of Mind (2000),Drama|Mystery|Romance
1337,Diner (1982),Comedy|Drama
2782,Shakes the Clown (1992),Comedy
2004,Cabaret (1972),Drama|Musical
1528,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller
2624,Prick Up Your Ears (1987),Comedy|Drama
1450,Auntie Mame (1958),Comedy|Drama
1604,Guys and Dolls (1955),Comedy|Musical|Romance
1929,"Hunger, The (1983)",Horror
1252,Marathon Man (1976),Crime|Drama|Thriller
198,Caddyshack (1980),Comedy
1859,Gossip (2000),Drama|Thriller
1473,Love and Basketball (2000),Drama|Romance
1691,U-571 (2000),Action|Thriller|War
1253,"Virgin Suicides, The (1999)",Drama|Romance
1932,Jennifer 8 (1992),Mystery|Thriller
2625,Limelight (1952),Comedy|Drama|Romance
2775,Committed (2000),Comedy|Drama
2024,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy
427,Where the Heart Is (2000),Comedy|Drama
888,"Big Kahuna, The (2000)",Comedy|Drama
1608,Bossa Nova (2000),Comedy|Drama|Romance
2627,Smiling Fish and Goat on Fire (1999),Comedy|Romance
2829,"Idiots, The (Idioterne) (1998)",Comedy|Drama
1939,Time Code (2000),Comedy|Drama
2808,Carnosaur (1993),Horror|Sci-Fi
2821,Carnosaur 2 (1995),Horror|Sci-Fi
975,"Hidden, The (1987)",Action|Horror|Sci-Fi
2785,Two Moon Junction (1988),Drama|Romance
68,Gladiator (2000),Action|Adventure|Drama
2272,Up at the Villa (2000),Drama
1377,Breathless (1983),Action|Drama|Romance|Thriller
